hr_true,hr_pred,residual
98.7710774507002,99.06228,-0.29120129685838947
89.18709677419355,89.52961,-0.3425129059822325
105.58754863813228,109.19421,-3.606657599660693
84.41717791411043,83.60188,0.8152949795401128
78.22407939409767,76.63531,1.5887720820859528
119.00826446280992,118.56474,0.4435214208177314
81.00848983792127,77.84921,3.1592771914368996
69.06474820143885,78.26834,-9.20359286301428
75.84199584199584,75.605064,0.23693144990599535
77.47542679772374,79.81697,-2.3415440274715706
76.37791154148128,76.804535,-0.42662337062809286
103.342776203966,105.2437,-1.9009219161511908
87.98690671031096,87.85437,0.13253659312346144
103.342776203966,101.38667,1.9561032303331842
98.7710774507002,99.07305,-0.30197400193651447
95.07565337001375,95.420616,-0.3449627798885899
76.18627721135299,83.89512,-7.708841502025919
101.05263157894736,100.63229,0.4203378777754807
74.46540880503144,80.72864,-6.263228890281056
82.92156240076214,78.64825,4.273315635625423
118.62835959221502,118.931496,-0.30313607428888645
116.93311582381727,115.13491,1.798205240321181
78.40837696335079,82.69309,-4.284715382840616
100.07818608287724,99.41585,0.6623383045569256
106.9417225373904,104.91153,2.0301929963747796
93.6313497822932,89.94997,3.6813833516291368
97.47223691168692,93.58377,3.8884661597337953
67.75298391281785,69.03921,-1.28622354567824
84.30296377607026,84.86577,-0.5628046565469305
86.11212516297262,84.77476,1.3373677777187112
78.20365535248042,82.89684,-4.693187604062544
109.3887240356083,105.91278,3.4759432738895555
126.74071723262456,123.84698,2.8937399987378427
92.31251633133004,99.94549,-7.632971644744174
104.84641638225256,106.09389,-1.2474709468490062
101.40582524271844,101.870026,-0.4642003920471893
96.60377358490568,97.19583,-0.5920577139224434
74.0,76.4736,-2.473602294921875
75.79621232328621,76.553734,-0.7575215023973811
89.00662251655629,82.511284,6.4953386420445725
80.92454112848402,81.831314,-0.9067729584300395
77.60711398544866,74.45908,3.148030428319757
97.77084957131724,98.0635,-0.29264987936635123
101.73618940248026,101.09511,0.6410813702537013
89.02627511591963,86.870995,2.1552805480485375
116.93311582381727,117.02656,-0.09344209854600649
84.19733750978857,88.52982,-4.332485793434088
70.81967213114754,76.93063,-6.1109614137743336
100.15538290788014,97.915215,2.24016836930592
97.47343565525384,97.87617,-0.402731642109444
72.76824583866838,71.12485,1.6433984265590027
116.93311582381727,114.462296,2.4708202915907123
76.39415604600559,83.37411,-6.979951314834253
77.25561000773794,79.87202,-2.6164068990003386
95.64456411982498,95.7823,-0.1377387366203351
126.74071723262456,125.476616,1.2641013268628427
109.3887240356083,109.52706,-0.13833742679403827
97.47223691168692,84.98913,12.483108798893952
103.40532959326788,106.42248,-3.0171481289000894
82.21409921671018,68.94178,13.27231912637815
101.94690265486726,101.67029,0.2766145689297588
70.65678507538972,74.23425,-3.5774678542977796
100.07818608287724,99.50676,0.5714264393225506
101.73618940248026,100.25084,1.4853501690818263
101.73618940248026,101.43079,0.3053956402732325
99.59966168593178,98.53726,1.0623997230411533
95.64456411982498,95.53393,0.11063620234450866
73.73118837571354,75.67743,-1.9462408235052067
103.40532959326788,106.38734,-2.982007137689152
87.6121337827327,91.95697,-4.344836432111052
63.850350740452065,76.80878,-12.958426115016685
70.2928870292887,68.7695,1.523386296866832
69.10025706940874,72.91252,-3.8122642928959465
